session_id,user_id,start_time,end_time,event_count,event_types,event_properties,session_duration,button_click,form_submit,page_load,max,mean,std,first_event,last_event
6a391bdf-3909-4da3-852e-96aa1f112d5e,user_48,2025-10-04 07:22:18.667576,2025-10-04 08:02:18.668076,2,"['page_load', 'button_click']","[{'page': '/dashboard'}, {'button_id': 'submit'}]",2400.0005,1.0,0.0,1.0,2400.0005,2400.0005,0.0,page_load,button_click
6d58b535-ad53-4d8c-8e0d-2f8795f03972,user_27,2025-10-04 07:01:18.668101,2025-10-04 07:59:18.668355,4,"['page_load', 'page_load', 'form_submit', 'form_submit']","[{'page': '/dashboard'}, {'page': '/jobs'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",3480.000254,0.0,2.0,2.0,3480.000254,880.000219,2264.4204889242637,page_load,form_submit
6ed7ef9d-ab35-4cc2-a3e3-12f2c44acca5,user_46,2025-10-04 06:48:18.668438,2025-10-04 08:01:18.668686,4,"['form_submit', 'page_load', 'button_click', 'button_click']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/apply'}, {'button_id': 'submit'}, {'button_id': 'cancel'}]",4380.000248,2.0,1.0,1.0,4380.000248,620.0002623333335,3720.6450032971484,form_submit,button_click
749bd36d-939d-4524-9298-77071596e0e1,user_7,2025-10-04 06:35:18.668015,2025-10-04 08:33:18.668190,8,"['form_submit', 'form_submit', 'form_submit', 'form_submit', 'button_click', 'button_click', 'form_submit', 'page_load']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'cancel'}, {'button_id': 'search'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/home'}]",7080.000175,2.0,5.0,1.0,5400.000128,-51.42832428571436,2959.0054746234478,form_submit,button_click
7c64def1-7838-4e86-8738-741dc109fafc,user_41,2025-10-04 06:57:18.668001,2025-10-04 08:26:18.667964,7,"['page_load', 'button_click', 'page_load', 'button_click', 'form_submit', 'form_submit', 'form_submit']","[{'page': '/dashboard'}, {'button_id': 'submit'}, {'page': '/profile'}, {'button_id': 'submit'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",5339.999963,2.0,3.0,2.0,4980.000203,-589.9997796666668,3350.8626449832395,form_submit,button_click
7f5c3ea1-3078-4f40-82ee-12105c487292,user_7,2025-10-04 06:40:18.668431,2025-10-04 08:25:18.667597,5,"['page_load', 'form_submit', 'form_submit', 'form_submit', 'button_click']","[{'page': '/profile'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'apply'}]",6299.999166,1.0,3.0,1.0,4320.000136,-494.9997575,5087.720630649845,form_submit,page_load
7f6453ef-7871-4c73-930a-b2ea7d18c0d5,user_47,2025-10-04 06:48:18.668341,2025-10-04 08:23:18.667664,7,"['button_click', 'page_load', 'button_click', 'page_load', 'form_submit', 'button_click', 'form_submit']","[{'button_id': 'search'}, {'page': '/profile'}, {'button_id': 'apply'}, {'page': '/home'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",5699.999323,3.0,2.0,2.0,3420.000055,-149.99975799999993,2394.8194577111817,form_submit,button_click
811ed23b-2e78-414b-9eac-085fd1bcb7fa,user_1,2025-10-04 06:47:18.668662,2025-10-04 07:05:18.667632,2,"['form_submit', 'form_submit']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",1079.99897,0.0,2.0,0.0,-1079.99897,-1079.99897,0.0,form_submit,form_submit
899a3bd4-4f8f-4afc-88e4-a8ece09c2ff5,user_32,2025-10-04 07:20:18.669158,2025-10-04 08:24:18.668602,2,"['form_submit', 'form_submit']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",3839.999444,0.0,2.0,0.0,-3839.999444,-3839.999444,0.0,form_submit,form_submit
8ed52920-bad2-4ab8-b362-afac05951d46,user_29,2025-10-04 07:44:18.667991,2025-10-04 08:28:18.668369,6,"['form_submit', 'button_click', 'button_click', 'button_click', 'form_submit', 'form_submit']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'cancel'}, {'button_id': 'search'}, {'button_id': 'cancel'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",2640.000378,3.0,3.0,0.0,2400.000209,516.0000824,1297.0274368431863,form_submit,form_submit
9301fdd4-8fb0-49eb-a65b-1e757f20ced7,user_23,2025-10-04 06:41:18.669208,2025-10-04 07:59:18.668337,5,"['form_submit', 'button_click', 'form_submit', 'page_load', 'form_submit']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/jobs'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",4679.999129,1.0,3.0,1.0,3180.000859,-749.9995614999999,2678.581977890565,page_load,form_submit
94bf7d4d-d0e0-462e-8985-cf5060f5461d,user_39,2025-10-04 08:04:18.667733,2025-10-04 08:34:18.667768,3,"['page_load', 'form_submit', 'form_submit']","[{'page': '/apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",1800.000035,0.0,2.0,1.0,1800.000035,810.0000745,1400.0713708879284,page_load,form_submit
9714dbe5-0eed-4fed-a5f8-a329391567e5,user_17,2025-10-04 06:35:18.668963,2025-10-04 07:10:18.668365,2,"['page_load', 'form_submit']","[{'page': '/home'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",2099.999402,0.0,1.0,1.0,-2099.999402,-2099.999402,0.0,form_submit,page_load
98432f4a-3118-4b5b-af5f-a74658cc6ce8,user_7,2025-10-04 06:40:18.668412,2025-10-04 08:17:18.668459,9,"['button_click', 'page_load', 'button_click', 'button_click', 'form_submit', 'page_load', 'page_load', 'button_click', 'page_load']","[{'button_id': 'cancel'}, {'page': '/home'}, {'button_id': 'apply'}, {'button_id': 'submit'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/apply'}, {'page': '/profile'}, {'button_id': 'search'}, {'page': '/profile'}]",5820.000047,4.0,1.0,4.0,5820.000047,112.5001821250001,3710.786309812733,button_click,page_load
99f2d2f2-a4b5-49f1-9f3d-0692e714cf6e,user_49,2025-10-04 07:05:18.669222,2025-10-04 08:29:18.668728,4,"['button_click', 'form_submit', 'button_click', 'page_load']","[{'button_id': 'cancel'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'search'}, {'page': '/home'}]",5039.999506,2.0,1.0,1.0,1500.001333,-1179.999391,2468.279261412786,button_click,button_click
9ad990b4-b74e-46be-94a2-b9a07ca66b60,user_17,2025-10-04 07:07:18.667683,2025-10-04 08:23:18.667471,7,"['form_submit', 'page_load', 'form_submit', 'form_submit', 'form_submit', 'form_submit', 'page_load']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/home'}]",4559.999788,0.0,5.0,2.0,4140.00026,-599.9998521666668,2512.560504078659,page_load,page_load
9b909765-8543-47bd-b9b2-14031966d91b,user_22,2025-10-04 07:38:18.667764,2025-10-04 08:05:18.669201,4,"['form_submit', 'page_load', 'button_click', 'button_click']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/home'}, {'button_id': 'cancel'}, {'button_id': 'submit'}]",1620.001437,2.0,1.0,1.0,1200.001161,340.0005313333333,902.6632112589396,button_click,button_click
9cd05992-1885-4716-b32e-b5cb9c10bcbf,user_2,2025-10-04 06:53:18.668766,2025-10-04 07:30:18.668090,5,"['form_submit', 'form_submit', 'button_click', 'button_click', 'button_click']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'submit'}, {'button_id': 'apply'}, {'button_id': 'cancel'}]",2219.999324,3.0,2.0,0.0,1080.000411,-89.99970374999998,1406.6982992027943,button_click,button_click
9fdbb3a7-775a-40c5-8af5-f64f7235eedc,user_21,2025-10-04 06:41:18.668456,2025-10-04 08:24:18.667671,5,"['form_submit', 'form_submit', 'form_submit', 'page_load', 'page_load']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/home'}, {'page': '/jobs'}]",6179.999215,0.0,3.0,2.0,3060.000419,-1184.999567,3953.7448658607286,page_load,form_submit
a01c2b73-5c1d-43a5-bf07-20eb3a9ecddf,user_17,2025-10-04 07:20:18.668679,2025-10-04 08:26:18.669243,5,"['form_submit', 'page_load', 'button_click', 'button_click', 'page_load']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/home'}, {'button_id': 'submit'}, {'button_id': 'cancel'}, {'page': '/home'}]",3960.000564,2.0,1.0,2.0,3960.000564,645.0004132500001,3108.19888525333,page_load,page_load
abe6aec0-4216-4dab-b748-ff8f8a5af92e,user_6,2025-10-04 07:46:18.667494,2025-10-04 08:26:18.668065,3,"['button_click', 'form_submit', 'page_load']","[{'button_id': 'submit'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/home'}]",2400.000571,1.0,1.0,1.0,2400.000571,750.0005075,2333.452467718168,button_click,form_submit
af5d0fc4-316e-4196-9661-9baff8d60b0c,user_39,2025-10-04 06:44:18.669119,2025-10-04 08:34:18.667804,6,"['button_click', 'button_click', 'page_load', 'page_load', 'button_click', 'button_click']","[{'button_id': 'search'}, {'button_id': 'search'}, {'page': '/profile'}, {'page': '/dashboard'}, {'button_id': 'search'}, {'button_id': 'apply'}]",6599.998685,4.0,0.0,2.0,1020.000286,-1319.999737,2930.494790645431,button_click,button_click
b3f88f55-70a2-47c3-9eaf-56970f05884b,user_19,2025-10-04 06:36:18.667786,2025-10-04 08:21:18.668577,11,"['page_load', 'form_submit', 'button_click', 'page_load', 'page_load', 'page_load', 'form_submit', 'button_click', 'form_submit', 'page_load', 'form_submit']","[{'page': '/dashboard'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'cancel'}, {'page': '/profile'}, {'page': '/jobs'}, {'page': '/apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'cancel'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/profile'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",6300.000791,2.0,4.0,5.0,4260.000022,78.00013990000006,3359.053494426275,page_load,button_click
b6c04a42-69f1-4608-ab79-578c96c69e44,user_44,2025-10-04 07:05:18.668616,2025-10-04 08:28:18.668312,5,"['form_submit', 'form_submit', 'form_submit', 'page_load', 'button_click']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/dashboard'}, {'button_id': 'apply'}]",4979.999696,1.0,3.0,1.0,180.000118,-1184.9998535,1957.9836279244018,form_submit,form_submit
babce504-2022-4da8-9eb0-dddab8003586,user_28,2025-10-04 06:41:18.669151,2025-10-04 08:24:18.667778,3,"['button_click', 'page_load', 'page_load']","[{'button_id': 'cancel'}, {'page': '/dashboard'}, {'page': '/apply'}]",6179.998627,1.0,0.0,2.0,4020.000234,-1079.9991965,7212.488362708161,page_load,button_click
bc59213d-a5e7-4846-b3f6-f471c0e06238,user_18,2025-10-04 06:48:18.668627,2025-10-04 08:34:18.668652,4,"['button_click', 'button_click', 'page_load', 'form_submit']","[{'button_id': 'search'}, {'button_id': 'search'}, {'page': '/apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",6360.000025,2.0,1.0,1.0,6360.000025,700.0003086666669,4912.79935376564,page_load,form_submit
bd22d57d-ac45-486c-9d91-7b573102dbf5,user_18,2025-10-04 06:46:18.669269,2025-10-04 08:34:18.668034,5,"['form_submit', 'form_submit', 'button_click', 'button_click', 'page_load']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'search'}, {'button_id': 'cancel'}, {'page': '/dashboard'}]",6479.998765,2.0,2.0,1.0,6360.000077,-1004.9995722500001,4939.564514388906,button_click,form_submit
beccc029-6a1c-400b-8b4a-a69531321da2,user_20,2025-10-04 06:48:18.668906,2025-10-04 07:38:18.668910,4,"['form_submit', 'page_load', 'form_submit', 'page_load']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/profile'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/home'}]",3000.000004,0.0,2.0,2.0,3000.000004,140.00037833333332,2517.379236599075,form_submit,page_load
c4613977-f83e-455c-ad7c-8ffd00a25945,user_45,2025-10-04 06:40:18.669180,2025-10-04 08:22:18.668220,7,"['page_load', 'button_click', 'form_submit', 'button_click', 'page_load', 'button_click', 'page_load']","[{'page': '/dashboard'}, {'button_id': 'cancel'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'search'}, {'page': '/profile'}, {'button_id': 'apply'}, {'page': '/profile'}]",6119.99904,3.0,1.0,3.0,4860.000253,-409.9997489999999,3940.5734919953015,button_click,page_load
c4ac4c02-df92-4c92-99fe-b29537430d66,user_33,2025-10-04 06:58:18.668506,2025-10-04 08:21:18.668706,7,"['button_click', 'page_load', 'form_submit', 'form_submit', 'form_submit', 'button_click', 'page_load']","[{'button_id': 'search'}, {'page': '/profile'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'cancel'}, {'page': '/dashboard'}]",4980.0002,2.0,3.0,2.0,3360.000165,-79.99969533333335,2155.8848444219047,form_submit,page_load
ce75fd6d-0b21-4657-ae45-edd9fce74966,user_16,2025-10-04 07:10:18.668140,2025-10-04 08:21:18.668941,8,"['button_click', 'page_load', 'page_load', 'form_submit', 'page_load', 'button_click', 'page_load', 'page_load']","[{'button_id': 'apply'}, {'page': '/home'}, {'page': '/home'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/home'}, {'button_id': 'apply'}, {'page': '/home'}, {'page': '/jobs'}]",4260.000801,2.0,1.0,5.0,3000.000035,428.57158814285714,1608.6373750173998,page_load,button_click
d8570f88-82f2-4258-8b0a-7241b42ceae9,user_2,2025-10-04 06:36:18.668245,2025-10-04 07:56:18.667508,3,"['button_click', 'form_submit', 'page_load']","[{'button_id': 'search'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/apply'}]",4799.999263,1.0,1.0,1.0,2940.000042,-929.9996104999998,5473.005994944665,page_load,form_submit
da177b7f-1d16-4df6-a0a9-5732af4e6bec,user_11,2025-10-04 06:38:18.667475,2025-10-04 08:12:18.668208,6,"['form_submit', 'page_load', 'form_submit', 'page_load', 'button_click', 'form_submit']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/home'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/dashboard'}, {'button_id': 'cancel'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",5640.000733,1.0,3.0,2.0,4920.000146,1116.000262,3601.1496965205456,form_submit,button_click
dd44ab07-c216-4f1d-8dc9-1d10b0f16e22,user_6,2025-10-04 06:38:18.668154,2025-10-04 08:32:18.668689,11,"['button_click', 'page_load', 'button_click', 'page_load', 'page_load', 'form_submit', 'page_load', 'page_load', 'page_load', 'page_load', 'form_submit']","[{'button_id': 'cancel'}, {'page': '/dashboard'}, {'button_id': 'submit'}, {'page': '/apply'}, {'page': '/profile'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/dashboard'}, {'page': '/dashboard'}, {'page': '/jobs'}, {'page': '/jobs'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",6840.000535,2.0,2.0,7.0,5580.00027,-215.99982160000005,3890.5218037128834,page_load,form_submit
df7132d1-4c8b-4477-9041-322333158ac7,user_4,2025-10-04 06:38:18.668516,2025-10-04 07:23:18.668348,2,"['button_click', 'page_load']","[{'button_id': 'submit'}, {'page': '/dashboard'}]",2699.999832,1.0,0.0,1.0,-2699.999832,-2699.999832,0.0,page_load,button_click
e0470c43-e782-478c-9829-01d8d78c214c,user_47,2025-10-04 06:58:18.667614,2025-10-04 08:33:18.668893,7,"['button_click', 'page_load', 'form_submit', 'button_click', 'button_click', 'page_load', 'page_load']","[{'button_id': 'submit'}, {'page': '/jobs'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'submit'}, {'button_id': 'search'}, {'page': '/home'}, {'page': '/home'}]",5700.001279,3.0,1.0,3.0,3060.000037,130.0002703333333,2705.571939622384,button_click,page_load
e1e5a0fd-9454-444b-b3a7-f0bedae407ba,user_3,2025-10-04 07:58:18.667885,2025-10-04 07:58:18.667885,1,['page_load'],[{'page': '/apply'}],0.0,0.0,0.0,1.0,0.0,0.0,0.0,page_load,page_load
e1f1c261-3787-46bb-a8a7-f1d798cbf33e,user_48,2025-10-04 07:17:18.669141,2025-10-04 08:20:18.669304,3,"['form_submit', 'button_click', 'button_click']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'cancel'}, {'button_id': 'submit'}]",3780.000163,2.0,1.0,0.0,3780.000163,120.00075149999998,5176.020806020847,button_click,button_click
e2414237-c0f7-4774-a7e8-f8a5f720769d,user_25,2025-10-04 07:07:18.668917,2025-10-04 08:29:18.668326,7,"['form_submit', 'page_load', 'page_load', 'form_submit', 'button_click', 'button_click', 'form_submit']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/profile'}, {'page': '/apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'cancel'}, {'button_id': 'apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",4919.999409,2.0,3.0,2.0,3660.000304,-649.9997514999999,2465.8223296847723,button_click,page_load
e311029c-39b5-4937-ba76-2aeb103456b0,user_38,2025-10-04 06:56:18.669173,2025-10-04 08:22:18.667618,6,"['button_click', 'button_click', 'page_load', 'form_submit', 'page_load', 'form_submit']","[{'button_id': 'apply'}, {'button_id': 'submit'}, {'page': '/home'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/jobs'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",5159.998445,2.0,2.0,2.0,3840.000092,-263.99967059999994,2435.2164940091116,form_submit,button_click
e3e6632c-facb-4ebc-8da6-f751a7cba0d5,user_18,2025-10-04 06:35:18.667646,2025-10-04 07:29:18.667687,3,"['form_submit', 'button_click', 'form_submit']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'cancel'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",3240.000041,1.0,2.0,0.0,3240.000041,60.00081649999993,4497.198031623824,form_submit,button_click
e69f3b9b-6ac3-4253-bc9a-3905001e9be2,user_10,2025-10-04 06:58:18.668129,2025-10-04 08:18:18.667415,4,"['page_load', 'form_submit', 'form_submit', 'button_click']","[{'page': '/profile'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'cancel'}]",4799.999286,1.0,2.0,1.0,4260.000455,-539.9994293333333,4554.0749718400575,button_click,form_submit
e8309bc3-08a9-4cc3-8031-62d4dceb484b,user_23,2025-10-04 06:50:18.668212,2025-10-04 08:23:18.669191,2,"['page_load', 'form_submit']","[{'page': '/home'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",5580.000979,0.0,1.0,1.0,5580.000979,5580.000979,0.0,page_load,form_submit
e8a02ba1-8b15-4d5d-88c2-b815aebb022a,user_47,2025-10-04 08:00:18.667505,2025-10-04 08:04:18.668973,2,"['page_load', 'button_click']","[{'page': '/apply'}, {'button_id': 'search'}]",240.001468,1.0,0.0,1.0,240.001468,240.001468,0.0,page_load,button_click
ebe82df4-c5bf-4a1f-85da-217070313fd2,user_6,2025-10-04 06:43:18.668044,2025-10-04 08:30:18.667761,8,"['button_click', 'button_click', 'button_click', 'form_submit', 'form_submit', 'button_click', 'form_submit', 'form_submit']","[{'button_id': 'search'}, {'button_id': 'apply'}, {'button_id': 'apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'cancel'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",6419.999717,4.0,4.0,0.0,5940.00051,145.71453514285713,4033.3893532887314,form_submit,form_submit
f3740b6d-a89d-4a69-8b30-0f8c26069922,user_17,2025-10-04 07:14:18.667863,2025-10-04 08:19:18.668216,3,"['form_submit', 'button_click', 'form_submit']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",3900.000353,1.0,2.0,0.0,3240.000317,1950.0001765,1824.335694158298,form_submit,form_submit
f38c767a-77dd-4b55-ad6f-08cac1bfeaf1,user_44,2025-10-04 07:15:18.667853,2025-10-04 08:10:18.668291,4,"['button_click', 'button_click', 'form_submit', 'button_click']","[{'button_id': 'submit'}, {'button_id': 'submit'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'search'}]",3300.000438,3.0,1.0,0.0,3300.000438,340.000439,2716.836480000235,button_click,button_click
f8aae751-22e9-4119-baee-919f96fc3e22,user_6,2025-10-04 06:39:18.668416,2025-10-04 08:19:18.667516,7,"['form_submit', 'button_click', 'page_load', 'form_submit', 'page_load', 'page_load', 'form_submit']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'button_id': 'submit'}, {'page': '/apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/jobs'}, {'page': '/profile'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",5999.9991,1.0,3.0,3.0,3660.000043,-179.99980533333337,2798.0850231742465,page_load,page_load
fe9fe099-faae-442c-99b8-691f03334532,user_15,2025-10-04 06:50:18.667971,2025-10-04 08:11:18.669229,5,"['form_submit', 'page_load', 'button_click', 'button_click', 'form_submit']","[{'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/dashboard'}, {'button_id': 'search'}, {'button_id': 'apply'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}]",4860.001258,2.0,2.0,1.0,4080.000074,225.00037399999988,2985.314078592117,button_click,button_click
ff80bf59-3b8b-49e6-9ad9-5a13c46ac119,user_39,2025-10-04 07:41:18.668878,2025-10-04 08:15:18.669262,4,"['page_load', 'form_submit', 'form_submit', 'page_load']","[{'page': '/dashboard'}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'form_id': 'application_form', 'fields_filled': {'experience': '3 years'}}, {'page': '/jobs'}]",2040.000384,0.0,2.0,2.0,2040.000384,20.000449333333336,1749.6284707331663,form_submit,page_load
